indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,year_description,data_value,message
130311,634,Adults Reporting Mice in the Home,Percent,UHF42,503,2012,0.9,Estimate is based on small numbers so should be interpreted with caution.
130312,634,Adults Reporting Mice in the Home,Percent,UHF42,504,2012,0.9,Estimate is based on small numbers so should be interpreted with caution.
124774,625,Adults Reporting Mold in the Home,Percent,UHF42,101,2012,8.4,Estimate is based on small numbers so should be interpreted with caution.
124775,625,Adults Reporting Mold in the Home,Percent,UHF42,102,2012,8.9,Estimate is based on small numbers so should be interpreted with caution.
124776,625,Adults Reporting Mold in the Home,Percent,UHF42,103,2012,18.7,NULL
124777,625,Adults Reporting Mold in the Home,Percent,UHF42,104,2012,14.4,NULL
124778,625,Adults Reporting Mold in the Home,Percent,UHF42,105,2012,11.8,NULL
124779,625,Adults Reporting Mold in the Home,Percent,UHF42,106,2012,11.8,NULL
124780,625,Adults Reporting Mold in the Home,Percent,UHF42,107,2012,11.8,NULL
124781,625,Adults Reporting Mold in the Home,Percent,UHF42,201,2012,16,NULL
124782,625,Adults Reporting Mold in the Home,Percent,UHF42,202,2012,7.6,NULL
124783,625,Adults Reporting Mold in the Home,Percent,UHF42,203,2012,9.4,NULL
124784,625,Adults Reporting Mold in the Home,Percent,UHF42,204,2012,10.9,NULL
124785,625,Adults Reporting Mold in the Home,Percent,UHF42,205,2012,7.6,Estimate is based on small numbers so should be interpreted with caution.
124786,625,Adults Reporting Mold in the Home,Percent,UHF42,206,2012,10.4,NULL
124787,625,Adults Reporting Mold in the Home,Percent,UHF42,207,2012,11.8,NULL
124788,625,Adults Reporting Mold in the Home,Percent,UHF42,208,2012,8.2,NULL
124789,625,Adults Reporting Mold in the Home,Percent,UHF42,209,2012,13,Estimate is based on small numbers so should be interpreted with caution.
124790,625,Adults Reporting Mold in the Home,Percent,UHF42,210,2012,10,Estimate is based on small numbers so should be interpreted with caution.
124791,625,Adults Reporting Mold in the Home,Percent,UHF42,211,2012,12.2,NULL
124792,625,Adults Reporting Mold in the Home,Percent,UHF42,301,2012,17.2,NULL
124793,625,Adults Reporting Mold in the Home,Percent,UHF42,302,2012,9.1,Estimate is based on small numbers so should be interpreted with caution.
124794,625,Adults Reporting Mold in the Home,Percent,UHF42,303,2012,7,Estimate is based on small numbers so should be interpreted with caution.
124795,625,Adults Reporting Mold in the Home,Percent,UHF42,304,2012,6.9,Estimate is based on small numbers so should be interpreted with caution.
124796,625,Adults Reporting Mold in the Home,Percent,UHF42,305,2012,5.8,NULL
124798,625,Adults Reporting Mold in the Home,Percent,UHF42,306,2012,3.5,Estimate is based on small numbers so should be interpreted with caution.
124797,625,Adults Reporting Mold in the Home,Percent,UHF42,307,2012,5.8,NULL
124799,625,Adults Reporting Mold in the Home,Percent,UHF42,308,2012,3.5,Estimate is based on small numbers so should be interpreted with caution.
124800,625,Adults Reporting Mold in the Home,Percent,UHF42,309,2012,6,Estimate is based on small numbers so should be interpreted with caution.
124801,625,Adults Reporting Mold in the Home,Percent,UHF42,310,2012,6,Estimate is based on small numbers so should be interpreted with caution.
124802,625,Adults Reporting Mold in the Home,Percent,UHF42,401,2012,6.9,Estimate is based on small numbers so should be interpreted with caution.
124803,625,Adults Reporting Mold in the Home,Percent,UHF42,402,2012,10.8,NULL
124804,625,Adults Reporting Mold in the Home,Percent,UHF42,403,2012,5.4,Estimate is based on small numbers so should be interpreted with caution.
124805,625,Adults Reporting Mold in the Home,Percent,UHF42,404,2012,NULL,Estimate is supressed due to insufficient data.
124807,625,Adults Reporting Mold in the Home,Percent,UHF42,405,2012,7.1,Estimate is based on small numbers so should be interpreted with caution.
124806,625,Adults Reporting Mold in the Home,Percent,UHF42,406,2012,NULL,Estimate is supressed due to insufficient data.
124808,625,Adults Reporting Mold in the Home,Percent,UHF42,407,2012,8.6,Estimate is based on small numbers so should be interpreted with caution.
124809,625,Adults Reporting Mold in the Home,Percent,UHF42,408,2012,11.6,NULL
124810,625,Adults Reporting Mold in the Home,Percent,UHF42,409,2012,8.9,Estimate is based on small numbers so should be interpreted with caution.
124811,625,Adults Reporting Mold in the Home,Percent,UHF42,410,2012,13.9,Estimate is based on small numbers so should be interpreted with caution.
124812,625,Adults Reporting Mold in the Home,Percent,UHF42,501,2012,9.5,NULL
124813,625,Adults Reporting Mold in the Home,Percent,UHF42,502,2012,9.5,NULL
124814,625,Adults Reporting Mold in the Home,Percent,UHF42,503,2012,3,Estimate is based on small numbers so should be interpreted with caution.
124815,625,Adults Reporting Mold in the Home,Percent,UHF42,504,2012,3,Estimate is based on small numbers so should be interpreted with caution.
12910,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2004,6.4,NULL
12911,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2004,11.7,NULL
12912,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2004,11.7,NULL
12913,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2004,14.3,NULL
12914,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2004,9.9,NULL
12915,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2004,9.9,NULL
12916,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2004,9.9,NULL
12917,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2004,7.9,NULL
12918,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2004,8.6,NULL
12919,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2004,11.1,NULL
12920,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2004,12.3,NULL
12921,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2004,11.9,NULL
12922,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2004,9.7,NULL
12923,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2004,11,NULL
12924,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2004,7.1,NULL
12925,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2004,9.5,NULL
12926,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2004,12,NULL
12927,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2004,11.7,NULL
12928,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2004,11.9,NULL
12929,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2004,12.3,NULL
12930,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2004,14.5,NULL
12931,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2004,7.4,NULL
12932,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2004,3.1,NULL
12934,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2004,6.8,NULL
12933,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2004,3.1,NULL
12935,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2004,6.8,NULL
12936,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2004,5.4,NULL
12937,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2004,5.4,NULL
12938,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2004,13.3,NULL
12939,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2004,7.9,NULL
12940,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2004,9.3,NULL
12941,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2004,10.2,NULL
12943,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2004,9.9,NULL
12942,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2004,10.2,NULL
12944,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2004,7.1,NULL
12945,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2004,8.8,NULL
12946,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2004,7.1,NULL
12947,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2004,17,NULL
12948,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2004,13.8,NULL
12949,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2004,13.8,NULL
12950,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2004,18.1,NULL
12951,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2004,18.1,NULL
12952,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2006,4.6,NULL
12953,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2006,7.7,NULL
12954,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2006,10,NULL
12955,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2006,15.1,NULL
12956,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2006,14.1,NULL
12957,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2006,14.1,NULL
12958,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2006,14.1,NULL
12959,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2006,6.1,NULL
12960,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2006,5,NULL
12961,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2006,9,NULL
12962,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2006,6.4,NULL
12963,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2006,1.8,NULL
12964,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2006,7.7,NULL
12965,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2006,4.1,NULL
12966,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2006,7.1,NULL
12967,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2006,7.4,NULL
12968,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2006,6.7,NULL
12969,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2006,7.4,NULL
12970,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2006,5.1,NULL
12971,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2006,6.4,NULL
12972,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2006,20.8,NULL
12973,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2006,2.3,NULL
12974,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2006,5.7,NULL
12976,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2006,5.6,NULL
12975,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2006,5.7,NULL
12977,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2006,5.6,NULL
12978,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2006,5.2,NULL
12979,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2006,5.2,NULL
12980,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2006,9.6,NULL
12981,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2006,4.4,NULL
12982,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2006,6.9,NULL
12983,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2006,3.7,NULL
12985,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2006,6.2,NULL
12984,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2006,3.7,NULL
12986,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2006,5.4,NULL
12987,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2006,5.8,NULL
12988,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2006,5.3,NULL
12989,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2006,6.9,NULL
12990,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2006,7.5,NULL
12991,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2006,7.5,NULL
12992,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2006,6.4,NULL
12993,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2006,6.4,NULL
56702,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2008,2.4,NULL
56703,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2008,4.1,NULL
56704,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2008,10.3,NULL
56705,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2008,5.5,NULL
56706,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2008,11.4,NULL
56707,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2008,11.4,NULL
56708,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2008,11.4,NULL
56709,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2008,5.1,NULL
56710,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2008,1.2,NULL
56711,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2008,9.9,NULL
56712,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2008,7,NULL
56713,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2008,0.7,NULL
56714,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2008,3.6,NULL
56715,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2008,1.8,NULL
56716,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2008,3.3,NULL
56717,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2008,6.8,NULL
56718,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2008,8.6,NULL
56719,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2008,8.7,NULL
56720,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2008,6.1,NULL
56721,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2008,2.2,NULL
56722,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2008,4.7,NULL
56723,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2008,1.9,NULL
56724,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2008,1,NULL
56726,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2008,7,NULL
56725,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2008,1,NULL
56727,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2008,7,NULL
56728,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2008,4.4,NULL
56729,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2008,4.4,NULL
56730,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2008,3.9,NULL
56731,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2008,2.1,NULL
56732,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2008,5.9,NULL
56733,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2008,3.1,NULL
56735,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2008,4.4,NULL
56734,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2008,3.1,NULL
56736,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2008,5.1,NULL
56737,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2008,6.3,NULL
56738,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2008,1.5,NULL
56739,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2008,9.1,NULL
56740,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2008,12.6,NULL
56741,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2008,12.6,NULL
56742,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2008,2.8,NULL
56743,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2008,2.8,NULL
56029,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2009,1.3,NULL
56030,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2009,2.6,NULL
56031,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2009,5.4,NULL
56032,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2009,5.6,NULL
56033,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2009,5.7,NULL
56034,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2009,5.7,NULL
56035,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2009,5.7,NULL
56036,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2009,4.3,NULL
56037,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2009,5.5,NULL
56038,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2009,12.1,NULL
56039,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2009,9.9,NULL
56040,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2009,4.4,NULL
56041,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2009,7.2,NULL
56042,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2009,7.9,NULL
56043,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2009,1.2,NULL
56044,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2009,7,NULL
56045,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2009,2.5,NULL
56046,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2009,4,NULL
56047,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2009,2.7,NULL
56048,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2009,12.2,NULL
56049,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2009,6.9,NULL
56050,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2009,0.6,NULL
56051,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2009,3.4,NULL
56053,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2009,1,NULL
56052,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2009,3.4,NULL
56054,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2009,1,NULL
56055,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2009,6.1,NULL
56056,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2009,6.1,NULL
56057,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2009,9.8,NULL
56058,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2009,3,NULL
56059,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2009,6.2,NULL
56060,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2009,4.1,NULL
56062,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2009,5,NULL
56061,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2009,4.1,NULL
56063,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2009,3.6,NULL
56064,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2009,3,NULL
56065,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2009,1.5,NULL
56066,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2009,12.1,NULL
56067,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2009,7.2,NULL
56068,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2009,7.2,NULL
56069,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,503,2009,6.3,NULL
56070,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,504,2009,6.3,NULL
104100,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,101,2010,6.2,NULL
104101,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,102,2010,6.8,NULL
104102,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,103,2010,13.9,NULL
104103,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,104,2010,4.8,NULL
104104,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,105,2010,8.5,NULL
104105,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,106,2010,8.5,NULL
104106,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,107,2010,8.5,NULL
104107,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,201,2010,2.4,NULL
104108,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,202,2010,9.2,NULL
104109,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,203,2010,5.7,NULL
104110,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,204,2010,8.1,NULL
104111,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,205,2010,0.6,NULL
104112,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,206,2010,2.1,NULL
104113,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,207,2010,3.2,NULL
104114,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,208,2010,6.9,NULL
104115,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,209,2010,5.6,NULL
104116,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,210,2010,5,NULL
104117,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,211,2010,11.1,NULL
104118,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,301,2010,3.1,NULL
104119,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,302,2010,3.8,NULL
104120,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,303,2010,13,NULL
104121,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,304,2010,0.5,NULL
104122,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,305,2010,2.1,NULL
104124,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,306,2010,4.7,NULL
104123,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,307,2010,2.1,NULL
104125,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,308,2010,4.7,NULL
104126,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,309,2010,1.5,NULL
104127,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,310,2010,1.5,NULL
104128,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,401,2010,7.2,NULL
104129,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,402,2010,4,NULL
104130,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,403,2010,4.3,NULL
104131,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,404,2010,2.2,NULL
104133,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,405,2010,3.9,NULL
104132,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,406,2010,2.2,NULL
104134,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,407,2010,6.3,NULL
104135,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,408,2010,2.3,NULL
104136,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,409,2010,1.4,NULL
104137,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,410,2010,3.3,NULL
104138,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,501,2010,7.8,NULL
104139,47,Adults Reporting Secondhand Smoke at Home,Percent,UHF42,502,2010,7.8,NULL
